source,target,value,distance_end,code_site,date
L'Ain_41.0,L'Ain_19.0,788.966,408.0,V2712010,2023-12-12
L'Ain_41.0,L'Ain_19.0,566.782,408.0,V2712010,2023-12-02
L'Ain_41.0,L'Ain_19.0,222.555,408.0,V2712010,2023-12-24
L'Ain_41.0,L'Ain_19.0,216.015,408.0,V2712010,2023-11-12
L'Ain_41.0,L'Ain_19.0,152.292,408.0,V2712010,2023-11-19
L'Ain_41.0,L'Ain_19.0,210.058,408.0,V2712010,2023-11-23
L'Ain_19.0,Le Rhône_217.0,239.778,386.0,V2942010,2023-11-30
L'Ain_19.0,Le Rhône_217.0,300.805,386.0,V2942010,2023-11-11
L'Ain_19.0,Le Rhône_217.0,265.501,386.0,V2942010,2023-11-01
L'Ain_19.0,Le Rhône_217.0,229.099,386.0,V2942010,2023-11-02
L'Ain_19.0,Le Rhône_217.0,224.314,386.0,V2942010,2023-11-29
L'Ain_19.0,Le Rhône_217.0,261.566,386.0,V2942010,2023-12-20
L'Ain_19.0,Le Rhône_217.0,248.106,386.0,V2942010,2023-12-30
L'Ain_19.0,Le Rhône_217.0,256.527,386.0,V2942010,2023-12-18
L'Ain_19.0,Le Rhône_217.0,796.166,386.0,V2942010,2023-12-14
L'Ain_19.0,Le Rhône_217.0,323.627,386.0,V2942010,2023-11-20
L'Ain_19.0,Le Rhône_217.0,284.461,386.0,V2942010,2023-11-12
L'Ain_19.0,Le Rhône_217.0,256.748,386.0,V2942010,2023-12-19
L'Ain_19.0,Le Rhône_217.0,289.175,386.0,V2942010,2023-11-21
L'Ain_19.0,Le Rhône_217.0,198.939,386.0,V2942010,2023-11-28
L'Ain_19.0,Le Rhône_217.0,274.027,386.0,V2942010,2023-12-08
L'Ain_19.0,Le Rhône_217.0,242.738,386.0,V2942010,2023-12-31
L'Ain_19.0,Le Rhône_217.0,536.799,386.0,V2942010,2023-11-16
L'Ain_19.0,Le Rhône_217.0,358.552,386.0,V2942010,2023-11-13
L'Ain_19.0,Le Rhône_217.0,220.05,386.0,V2942010,2023-11-10
L'Ain_19.0,Le Rhône_217.0,346.882,386.0,V2942010,2023-11-18
L'Ain_19.0,Le Rhône_217.0,755.633,386.0,V2942010,2023-12-02
L'Ain_19.0,Le Rhône_217.0,242.752,386.0,V2942010,2023-11-23
L'Ain_19.0,Le Rhône_217.0,880.192,386.0,V2942010,2023-12-12
L'Ain_19.0,Le Rhône_217.0,282.015,386.0,V2942010,2023-12-05
L'Ain_19.0,Le Rhône_217.0,260.657,386.0,V2942010,2023-12-27
L'Ain_19.0,Le Rhône_217.0,291.052,386.0,V2942010,2023-12-24
L'Ain_19.0,Le Rhône_217.0,329.316,386.0,V2942010,2023-11-05
L'Ain_19.0,Le Rhône_217.0,524.342,386.0,V2942010,2023-12-11
L'Ain_19.0,Le Rhône_217.0,198.097,386.0,V2942010,2023-11-24
L'Ain_19.0,Le Rhône_217.0,201.868,386.0,V2942010,2023-11-26
L'Ain_19.0,Le Rhône_217.0,488.312,386.0,V2942010,2023-12-03
L'Ain_19.0,Le Rhône_217.0,242.936,386.0,V2942010,2023-11-07
L'Ain_19.0,Le Rhône_217.0,275.793,386.0,V2942010,2023-12-25
L'Ain_19.0,Le Rhône_217.0,265.9,386.0,V2942010,2023-12-26
L'Ain_19.0,Le Rhône_217.0,298.055,386.0,V2942010,2023-12-04
L'Ain_19.0,Le Rhône_217.0,481.91,386.0,V2942010,2023-11-14
L'Ain_19.0,Le Rhône_217.0,417.239,386.0,V2942010,2023-12-16
L'Ain_19.0,Le Rhône_217.0,207.603,386.0,V2942010,2023-11-25
L'Ain_19.0,Le Rhône_217.0,315.034,386.0,V2942010,2023-12-17
L'Ain_19.0,Le Rhône_217.0,307.086,386.0,V2942010,2023-12-23
L'Ain_19.0,Le Rhône_217.0,939.741,386.0,V2942010,2023-12-13
L'Ain_19.0,Le Rhône_217.0,166.568,386.0,V2942010,2023-11-09
L'Ain_19.0,Le Rhône_217.0,260.923,386.0,V2942010,2023-12-21
L'Ain_19.0,Le Rhône_217.0,422.795,386.0,V2942010,2023-11-17
L'Ain_19.0,Le Rhône_217.0,365.59,386.0,V2942010,2023-12-10
L'Ain_19.0,Le Rhône_217.0,270.191,386.0,V2942010,2023-12-07
L'Ain_19.0,Le Rhône_217.0,231.497,386.0,V2942010,2023-11-22
L'Ain_19.0,Le Rhône_217.0,218.189,386.0,V2942010,2023-12-29
L'Ain_19.0,Le Rhône_217.0,200.16,386.0,V2942010,2023-11-27
L'Ain_19.0,Le Rhône_217.0,326.106,386.0,V2942010,2023-11-03
L'Ain_19.0,Le Rhône_217.0,297.969,386.0,V2942010,2023-11-06
L'Ain_19.0,Le Rhône_217.0,312.069,386.0,V2942010,2023-11-04
L'Ain_19.0,Le Rhône_217.0,509.855,386.0,V2942010,2023-12-01
L'Ain_19.0,Le Rhône_217.0,944.603,386.0,V2942010,2023-11-15
L'Ain_19.0,Le Rhône_217.0,284.547,386.0,V2942010,2023-12-22
L'Ain_19.0,Le Rhône_217.0,278.258,386.0,V2942010,2023-12-06
L'Ain_19.0,Le Rhône_217.0,191.112,386.0,V2942010,2023-11-19
L'Ain_19.0,Le Rhône_217.0,193.989,386.0,V2942010,2023-11-08
L'Ain_19.0,Le Rhône_217.0,192.185,386.0,V2942010,2023-12-28
L'Ain_19.0,Le Rhône_217.0,577.387,386.0,V2942010,2023-12-15
L'Ain_19.0,Le Rhône_217.0,286.553,386.0,V2942010,2023-12-09
